"key","source","target"
"items.scrolls.blueprintsAndPatterns.gear.armors.ranger.rangerArmorSetPattern.Name","Ranger Armor Set Pattern","نمط طقم دروع الجوال"
"items.scrolls.blueprintsAndPatterns.gear.armors.scarlet.scarletArmorSetPattern.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Scarlet Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع الحُمر القرمزية</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.scarlet.scarletArmorSetPattern.Name","Scarlet Armor Set Pattern","نمط طقم دروع الحُمر القرمزية"
"items.scrolls.blueprintsAndPatterns.gear.armors.scholar.caylenScholarArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Caylen Scholar Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع باحث كايلن</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.scholar.caylenScholarArmorSetPattern.Name","Caylen Scholar Armor Set Pattern","نمط طقم دروع باحث كايلن"
"items.scrolls.blueprintsAndPatterns.gear.armors.scuttlers.scuttlersArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Scuttler's Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع المتسلل البحري</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.scuttlers.scuttlersArmorSetPattern.Name","Scuttler's Armor Set Pattern","نمط طقم دروع المتسلل البحري"
"items.scrolls.blueprintsAndPatterns.gear.armors.seer.seersClothingSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Seer's Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع العرّاف</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.seer.seersClothingSetPattern.Name","Seer's Armor Set Pattern","نمط طقم دروع العرّاف"
"items.scrolls.blueprintsAndPatterns.gear.armors.spearman.spearmanArmorSetBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Spearman Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع حامل الرمح</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.spearman.spearmanArmorSetBlueprint.Name","Spearman Armor Set Blueprint","مخطط طقم دروع حامل الرمح"
"items.scrolls.blueprintsAndPatterns.gear.armors.squire.squiresArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Squire's Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع التابع</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.squire.squiresArmorSetPattern.Name","Squire's Armor Set Pattern","نمط طقم دروع التابع"
"items.scrolls.blueprintsAndPatterns.gear.offHands.bows.woodlandProtectorBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Woodland Protector</color>.
This item can only be crafted at a <color=#F2E6BD>Workbench</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>حامي الغابات</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة العمل</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.bows.woodlandProtectorBlueprint.Name","Woodland Protector Blueprint","مخطط حامي الغابات"
"items.scrolls.blueprintsAndPatterns.gear.offHands.lights.simpleTorchBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Simple Torch</color>.
This item can only be crafted at a <color=#F2E6BD>Workbench</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>شعلة بسيطة</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة العمل</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.lights.simpleTorchBlueprint.Name","Simple Torch Blueprint","مخطط شعلة بسيطة"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.beatUpBucklerBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Battered Buckler</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>ترس صغير مهترئ</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.beatUpBucklerBlueprint.Name","Battered Buckler Blueprint","مخطط ترس صغير مهترئ"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.crimsonGuardBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Crimson Guard</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>الحرس القرمزي</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.crimsonGuardBlueprint.Name","Crimson Guard Blueprint","مخطط الحرس القرمزي"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.glimmeringBulwarkBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Glimmering Bulwark</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>حصن متلألئ</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.glimmeringBulwarkBlueprint.Name","Glimmering Bulwark Blueprint","مخطط حصن متلألئ"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.heraldicCrestShieldBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Heraldic Crest Shield</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>ترس الشعار النبالي</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.heraldicCrestShieldBlueprint.Name","Heraldic Crest Shield Blueprint","مخطط ترس الشعار النبالي"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.heraldicRivershieldBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Heraldic Rivershield</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>درع النهر الشاراتي</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.heraldicRivershieldBlueprint.Name","Heraldic Rivershield Blueprint","مخطط درع النهر الشاراتي"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.immortalNestBlueprint.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Immortal Nest</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>عش خالد</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.immortalNestBlueprint.Name","Immortal Nest Blueprint","مخطط عش خالد"
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.roundShieldBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Round Shield</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>ترس مستدير</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.offHands.shields.roundShieldBlueprint.Name","Round Shield Blueprint","مخطط ترس مستدير"
"items.scrolls.blueprintsAndPatterns.gear.weapons.ashSoothedDaggersBlueprint.Description","Detailed Instructions for how to craft <color=#F2E6BD>Ash Soothed Daggers</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>خناجر مهدأة بالرماد</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.ashSoothedDaggersBlueprint.Name","Ash Soothed Daggers Blueprint","مخطط خناجر مهدأة بالرماد"
"items.scrolls.blueprintsAndPatterns.gear.weapons.assegaiBlueprint.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Assegai</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>أسيجاي</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.assegaiBlueprint.Name","Assegai Blueprint","مخطط أسيجاي"
"items.scrolls.blueprintsAndPatterns.gear.weapons.azureBladeBlueprint.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Azure Blade</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>نصل أزوردي</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.azureBladeBlueprint.Name","Azure Blade Blueprint","مخطط نصل أزوردي"
"items.scrolls.blueprintsAndPatterns.gear.weapons.bloodRustedSwordBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Blood-Rusted Sword</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>سيف صدئ بالدماء</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.bloodRustedSwordBlueprint.Name","Blood-Rusted Sword Blueprint","مخطط سيف صدئ بالدماء"
"items.scrolls.blueprintsAndPatterns.gear.weapons.brokenFangBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Broken Fang</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>ناب مكسور</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.brokenFangBlueprint.Name","Broken Fang Blueprint","مخطط ناب مكسور"
"items.scrolls.blueprintsAndPatterns.gear.weapons.brothersKeepersBlueprint.Description","Detailed Instructions for how to craft <color=#F2E6BD>Brothers Keepers</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>حارسا الإخوة</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.brothersKeepersBlueprint.Name","Brothers Keepers Blueprint","مخطط حارسا الإخوة"
"items.scrolls.blueprintsAndPatterns.gear.weapons.brutalMaulBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Brutal Maul</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>مطرقة ثقيلة وحشية</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.brutalMaulBlueprint.Name","Brutal Maul Blueprint","مخطط مطرقة ثقيلة وحشية"
"items.scrolls.blueprintsAndPatterns.gear.weapons.budOfTheEverlastingTreeBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Bud of the Everlasting Tree</color>.
This item can only be crafted at a <color=#F2E6BD>Workbench</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>برعم الشجرة الخالدة</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة العمل</color>."
"items.scrolls.blueprintsAndPatterns.gear.weapons.budOfTheEverlastingTreeBlueprint.Name","Bud of the Everlasting Tree Blueprint","مخطط برعم الشجرة الخالدة"
"items.scrolls.blueprintsAndPatterns.gear.weapons.claymoreBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Claymore</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>كلايمور</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
